iter	Logloss
267	0.1981922432
268	0.1977409433
269	0.1973529039
270	0.1966394848
271	0.1962142874
272	0.1956649003
273	0.1952986894
274	0.1946192141
275	0.1940206598
276	0.1935765125
277	0.1932364923
278	0.1927572886
279	0.1921843599
280	0.191880703
281	0.191351502
282	0.1909017916
283	0.1905657804
284	0.1901483183
285	0.1897095927
286	0.1893255446
287	0.1889325601
288	0.1885890431
289	0.188146185
290	0.1878032331
291	0.1875488317
292	0.1870708112
293	0.1866297545
294	0.186146277
295	0.1856646185
296	0.1852430061
297	0.1846428977
298	0.1841489297
299	0.1837362537
300	0.1832686177
301	0.1828119137
302	0.1822426054
303	0.1818264679
304	0.1814137565
305	0.1810729239
306	0.1804969576
307	0.1799788652
308	0.1796572473
309	0.1792674418
310	0.1788574148
311	0.1783037892
312	0.1777301011
313	0.1772930357
314	0.1769255179
315	0.1766577473
316	0.1763257627
317	0.1759067465
318	0.1754930814
319	0.175155463
320	0.1748183215
321	0.174446
322	0.1739713881
323	0.1735688669
324	0.1729580032
325	0.172745687
326	0.1723174696
327	0.1718651807
328	0.1716614476
329	0.1713942775
330	0.1708930863
331	0.1704507404
332	0.1701624482
333	0.1699037552
334	0.1695173758
335	0.1692430355
336	0.1688858668
337	0.1683607808
338	0.1681080218
339	0.1677571756
340	0.167476813
341	0.1669487777
342	0.1664010154
343	0.1662004965
344	0.1659619013
345	0.1655914342
346	0.1652639354
347	0.1650493763
348	0.1646848255
349	0.1644009837
350	0.1639029185
351	0.1635707926
352	0.1635090687
353	0.1632321676
354	0.1629361753
355	0.1625636242
356	0.1623198898
357	0.162050777
358	0.1617108098
359	0.1612893564
360	0.1609722773
361	0.1607800236
362	0.1604877754
363	0.1601549961
364	0.1599051687
365	0.1594457097
366	0.1591331164
367	0.1588704321
368	0.1585895044
369	0.1581497369
370	0.1579179057
371	0.1576911785
372	0.1573523062
373	0.1570623539
374	0.156755571
375	0.1563914264
376	0.1560066188
377	0.1556245663
378	0.1552366681
379	0.1548380852
380	0.1546551033
381	0.1545035927
382	0.1541746634
383	0.1537368562
384	0.1533250456
385	0.1530021738
386	0.152879662
387	0.152650374
388	0.1523999815
389	0.1520623278
390	0.1518238562
391	0.1516552148
392	0.1514235073
393	0.1511748632
394	0.1508625702
395	0.1505373496
396	0.1502689079
397	0.1498974164
398	0.1495833927
399	0.1492687508
400	0.1488969591
401	0.1485239312
402	0.148250156
403	0.1480286916
404	0.1477092107
405	0.147505875
406	0.147121606
407	0.1467666626
408	0.1462964217
409	0.1460268233
410	0.1458316026
411	0.1454686942
412	0.1450708531
413	0.1448114272
414	0.1445728938
415	0.144327773
416	0.1441218323
417	0.1437851323
418	0.143512355
419	0.1431117588
420	0.1427038599
421	0.1423297811
422	0.1421010141
423	0.1417244717
424	0.1414966672
425	0.1412693748
426	0.1410703482
427	0.14085835
428	0.1404522613
429	0.1402778979
430	0.1399646247
431	0.139751558
432	0.1394702417
433	0.1393194464
434	0.1390537421
435	0.1388844207
436	0.1386768023
437	0.1383095141
438	0.1380314915
439	0.1378476355
440	0.1375608886
441	0.1373364307
442	0.1371311788
443	0.1368430191
444	0.1366629071
445	0.1362487563
446	0.1360211902
447	0.1356950336
448	0.135530825
449	0.1353229682
450	0.1351193322
451	0.1348831035
452	0.1345501829
453	0.1342544821
454	0.134021291
455	0.1337251133
456	0.1334825798
457	0.1332544397
458	0.1330087626
459	0.1327535665
460	0.1326450683
461	0.1324046188
462	0.13221799
463	0.1319398703
464	0.1316759851
465	0.1314286479
466	0.1312128879
467	0.1309517048
468	0.1306495931
469	0.1304756977
470	0.13006477
471	0.1298953692
472	0.1296752117
473	0.1294560697
474	0.1293045062
475	0.1291302575
476	0.1288582219
477	0.1286154941
478	0.1283784972
479	0.1281064881
480	0.1279035498
481	0.127662694
482	0.1273206958
483	0.1270494108
484	0.1268306397
485	0.1265690415
486	0.126302931
487	0.1260500307
488	0.12579955
489	0.1256193761
490	0.1254167027
491	0.1251468482
492	0.1249804762
493	0.1248003818
494	0.1246510965
495	0.1244419063
496	0.1243463622
497	0.1242152938
498	0.1240666089
499	0.1238937201
500	0.123603653
501	0.123384979
502	0.1231929638
503	0.1229857339
504	0.1227914316
505	0.1225603068
506	0.1223975994
507	0.122268977
508	0.1220237591
509	0.1218117608
510	0.1216267656
511	0.1213710926
512	0.1211604895
513	0.1209745407
514	0.1208628549
515	0.1207610943
516	0.1206102901
517	0.1202884074
518	0.1201398638
519	0.1199987641
520	0.1197788627
521	0.1194401317
522	0.1192187821
523	0.1190125236
524	0.1187066061
525	0.118414976
526	0.1182621673
527	0.1181094911
528	0.1179074358
529	0.117773215
530	0.1174757039
531	0.1173077513
532	0.1170811035
533	0.116852619
534	0.116666158
535	0.1163999151
536	0.1162049152
537	0.1160485303
538	0.1158152421
539	0.1156216374
540	0.1153904244
541	0.1151680417
542	0.1148633427
543	0.1146478476
544	0.1144182594
545	0.1142091663
546	0.1140674397
547	0.1139259957
548	0.113756012
549	0.1135898166
550	0.1133556984
551	0.1131264369
552	0.1130086228
553	0.112858684
554	0.112653644
555	0.1125010031
556	0.1122631585
557	0.1120213403
558	0.111887764
559	0.1116654608
560	0.1114286228
561	0.1112728031
562	0.1109705501
563	0.1107969019
564	0.1106743548
565	0.1104930065
566	0.1103493019
567	0.1101471936
568	0.1100063324
569	0.1097913671
570	0.1097044062
571	0.109488346
572	0.1092565678
573	0.1090652678
574	0.1089359389
575	0.1087908745
576	0.1085789292
577	0.1083798144
578	0.1081824126
579	0.1080295421
580	0.1078181267
581	0.1076877029
582	0.1075144874
583	0.1072990894
584	0.1071985386
585	0.1069216905
586	0.1067404924
587	0.1065638948
588	0.106354113
589	0.1061365163
590	0.1060287511
591	0.1059270258
592	0.1057308692
593	0.1055425891
594	0.1054430361
595	0.1052457227
596	0.1051013558
597	0.1049164843
598	0.1047328578
599	0.1045862834
600	0.1044086704
601	0.1042105092
602	0.1040385917
603	0.1038760432
604	0.1037276851
605	0.1034949974
606	0.1033378972
607	0.1031068254
608	0.1030056035
609	0.1028949861
610	0.1028095351
611	0.1026585014
612	0.1025229207
613	0.1023637101
614	0.1022454898
615	0.1020836477
616	0.1019564381
617	0.1018046273
618	0.101606316
619	0.1013911565
620	0.101132958
621	0.100990631
622	0.1008711214
623	0.1006251265
624	0.1004462949
625	0.1003615768
626	0.100241873
627	0.1001414723
628	0.09999347616
629	0.09980094874
630	0.09965433898
631	0.09945634559
632	0.09934984313
633	0.0992187394
634	0.09910869598
635	0.09896059389
636	0.09882352087
637	0.09861824248
638	0.09843692073
639	0.09832217958
640	0.09809702414
641	0.09791773337
642	0.09780191492
643	0.09765825448
644	0.09755291762
645	0.09736628886
646	0.09715739003
647	0.09701857743
648	0.09685443949
649	0.09663022889
650	0.09650223343
651	0.0963450891
652	0.09623379178
653	0.09612443712
654	0.09598633095
655	0.09581831649
656	0.09567107095
657	0.09552620958
658	0.09537521115
659	0.09519089593
660	0.09509393904
661	0.0949588705
662	0.09481126291
663	0.09469943576
664	0.09448925654
665	0.09425378729
666	0.0941274431
667	0.09394021387
668	0.09383084156
669	0.09367564872
670	0.093552351
671	0.09340980318
672	0.09319614481
673	0.09303308416
674	0.09290783494
675	0.09275659808
676	0.09261558674
677	0.09247691543
678	0.09226836099
679	0.09220396148
680	0.09208424003
681	0.09200666569
682	0.09188610536
683	0.09175913422
684	0.09155204561
685	0.09147546909
686	0.09133344226
687	0.09119009972
688	0.09115263268
689	0.09093394986
690	0.09085309064
691	0.09063278304
692	0.09055503209
693	0.09044121813
694	0.09026402897
695	0.09012888096
696	0.09001223246
697	0.0898850494
698	0.08968330313
699	0.08950815377
700	0.08937079818
701	0.08925623364
702	0.08917871228
703	0.08902028755
704	0.08887464029
705	0.08867322074
706	0.08857446247
707	0.08849479534
708	0.08839805921
709	0.08825989123
710	0.08814721637
711	0.0879713606
712	0.08780926245
713	0.08769426522
714	0.08760640356
715	0.08745430134
716	0.0873837471
717	0.08725535428
718	0.08716329822
719	0.08701968193
720	0.08691694118
721	0.08685309799
722	0.08672096994
723	0.08662796021
724	0.08648981871
725	0.08632530989
726	0.08619262554
727	0.08599736072
728	0.08587214682
729	0.0857306763
730	0.0856193878
731	0.08552101806
732	0.08539210425
733	0.08527914683
734	0.08515686459
735	0.08508671655
736	0.08495721111
737	0.08491286525
738	0.08482501242
739	0.08467384621
740	0.08457392233
741	0.08446019667
742	0.08437006562
743	0.08425532447
744	0.08420486803
745	0.0841106662
746	0.08399712598
747	0.08386758522
748	0.08371122678
749	0.08360053875
750	0.08350617797
751	0.08336439839
752	0.0832309458
753	0.08306592482
754	0.08296726368
755	0.08291555334
756	0.08281532923
757	0.08271261498
758	0.08256779777
759	0.08246553386
760	0.08232280943
761	0.08226700182
762	0.08211872313
763	0.08199471898
764	0.08186953156
765	0.08175233558
766	0.08164244228
767	0.08159136772
768	0.08148511251
769	0.0813832283
770	0.08130882404
771	0.08119839209
772	0.0810885606
773	0.08101088912
774	0.08094482952
775	0.08081376111
776	0.0807283013
777	0.08059059249
778	0.08053104966
779	0.08046129015
780	0.0803599181
781	0.08026668761
782	0.08019495893
783	0.08004711292
784	0.07989644121
785	0.07972275769
786	0.07964909518
787	0.07952483495
788	0.07946518615
789	0.07937842828
790	0.07921211808
791	0.07908755762
792	0.07899351473
793	0.07885888771
794	0.07874953305
795	0.07867428108
796	0.07854964998
797	0.07849207631
798	0.07840693438
799	0.07828726592
800	0.07816757979
801	0.07803012707
802	0.07798117178
803	0.07785898668
804	0.07777040093
805	0.07768820833
806	0.07761072229
807	0.0775298984
808	0.07742260121
809	0.07732684524
810	0.07720731806
811	0.07711246279
812	0.0769901099
813	0.07688458761
814	0.07683404287
815	0.07672672802
816	0.07655931402
817	0.07642201141
818	0.07633246316
819	0.07621357176
820	0.07611364788
821	0.07599155108
822	0.07590539367
823	0.07578718221
824	0.0756527053
825	0.07556971797
826	0.07551679788
827	0.07547281407
828	0.07532851784
829	0.07517950623
830	0.07508811244
831	0.07500918706
832	0.07493370551
833	0.07483710183
834	0.07476007497
835	0.07461487805
836	0.07454918932
837	0.07448997321
838	0.07434840556
839	0.07425073341
840	0.07414839003
841	0.07400203634
842	0.07391790549
843	0.0738367063
844	0.07375427087
845	0.07367857739
846	0.07360899007
847	0.0735057195
848	0.07342346068
849	0.07333189911
850	0.07327993711
851	0.07321850459
852	0.07311074822
853	0.07301837868
854	0.07290420267
855	0.07282557311
856	0.07273264284
857	0.07261665662
858	0.07253002237
859	0.07246492527
860	0.07229506969
861	0.07221674036
862	0.07209974748
863	0.07198092231
864	0.07190400583
865	0.07186480805
866	0.07176531686
867	0.07162646011
868	0.07159117416
869	0.07152097755
870	0.07146668434
871	0.07140621874
872	0.07130357513
873	0.07120295366
874	0.07109708256
875	0.07099357799
876	0.07087123394
877	0.07076849761
878	0.070632418
879	0.07056133394
880	0.07047877488
881	0.07036942023
882	0.07030448207
883	0.07017833215
884	0.07009694311
885	0.06994852755
886	0.06988430023
887	0.06978559494
888	0.06968047884
889	0.06956797176
890	0.06947406575
891	0.06937627881
892	0.06924207122
893	0.06915043902
894	0.06908063977
895	0.06900938352
896	0.06892012225
897	0.06882952761
898	0.06870907324
899	0.06864061179
900	0.06858482184
901	0.06848343213
902	0.06834207641
903	0.06824670898
904	0.06816652528
905	0.06807786447
906	0.06797148563
907	0.06784162698
908	0.06775956242
909	0.06770932233
910	0.06767335644
911	0.06759782191
912	0.06755748943
913	0.0674341917
914	0.0673711344
915	0.06731646591
916	0.06724361579
917	0.06715217343
918	0.06705990986
919	0.06699156761
920	0.06686451258
921	0.06681922189
922	0.06673584161
923	0.06662044702
924	0.06650369697
925	0.06639128261
926	0.06630890899
927	0.0662616977
928	0.06620525872
929	0.06613215694
930	0.06605126681
931	0.06600450586
932	0.06588641361
933	0.06578084275
934	0.06569989081
935	0.06561782183
936	0.06554350147
937	0.06544990893
938	0.06538648076
939	0.06526373051
940	0.06522426782
941	0.06512777894
942	0.06505838147
943	0.06499958038
944	0.06495367156
945	0.06488780181
946	0.06481621442
947	0.06466959141
948	0.06460428238
949	0.06448925866
950	0.06437375369
951	0.06426809011
952	0.06420207465
953	0.06415932267
954	0.06407356262
955	0.06397393015
956	0.06390259001
957	0.06375339296
958	0.06366471008
959	0.06360677437
960	0.06349884581
961	0.06336404659
962	0.06331432307
963	0.06323319011
964	0.06315590717
965	0.06309905317
966	0.06301051157
967	0.06291686606
968	0.06277330716
969	0.06269352083
970	0.0625827754
971	0.06248102365
972	0.06241832839
973	0.06233810495
974	0.06225715302
975	0.06217859409
976	0.06213865457
977	0.0620501792
978	0.06196426462
979	0.06186344005
980	0.06174926846
981	0.06171349243
982	0.06163161772
983	0.06152399823
984	0.06143159337
985	0.06140263434
986	0.06130145656
987	0.0611762868
988	0.06111907076
989	0.06105380588
990	0.06096985605
991	0.06089797726
992	0.06080470262
993	0.0606893875
994	0.06057720273
995	0.06051303722
996	0.06043898176
997	0.0603722069
998	0.06033410849
999	0.0602725391
