회사명,거래소코드,회계년도,종가(원),보통주(천원),시총,상장협 산업분류(대분류),상장협 산업분류(중분류),상장협 산업분류(소분류)
옵티시스(주),109080,12-19,7780,5636000,43848080000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
옵티시스(주),109080,12-20,8150,5636000,45933400000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
옵티시스(주),109080,12-10,,4936000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
옵티시스(주),109080,12-16,6810,5636000,38381160000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    통신 및 방송 장비 제조업
와이더블유(주),51390,12-12,4675,11355368,53086345400,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이더블유(주),51390,12-13,4650,11355368,52802461200,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이더블유(주),51390,12-14,4140,11355368,47011223520,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이더블유(주),51390,12-15,3385,11355368,38437920680,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이더블유(주),51390,12-16,4500,11355368,51099156000,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이더블유(주),51390,12-17,3920,11355368,44513042560,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이더블유(주),51390,12-18,3960,11355368,44967257280,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이더블유(주),51390,12-19,3770,11355368,42809737360,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이더블유(주),51390,12-11,5200,11355368,59047913600,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이더블유(주),51390,12-10,7410,11355368,84143276880,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이더블유(주),51390,12-20,3980,11355368,45194364640,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
와이아이케이(주),232140,12-16,2770,,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
와이아이케이(주),232140,12-18,2695,61788456,1.6652E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
와이아이케이(주),232140,12-19,3350,61788456,2.06991E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
와이아이케이(주),232140,12-20,6250,80757657,5.04735E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
와이아이케이(주),232140,12-17,7290,61788456,4.50438E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
와이아이케이(주),232140,12-15,2000,,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
와이엠씨(주),155650,12-13,4890,9817593,48008029770,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
와이엠씨(주),155650,12-14,3180,9865093,31370995740,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
와이엠씨(주),155650,12-15,3215,9865093,31716273995,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
와이엠씨(주),155650,12-12,7330,9731593,71332576690,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
와이엠씨(주),155650,12-17,31000,9865093,3.05818E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
와이엠씨(주),155650,12-18,6410,19974358,1.28036E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
와이엠씨(주),155650,12-19,7080,19974358,1.41418E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
와이엠씨(주),155650,12-16,10650,9865093,1.05063E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
와이엠씨(주),155650,12-20,8880,19974358,1.77372E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
와이엠씨(주),155650,12-11,,3100000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
와이엠티(주),251370,12-13,,228570,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
와이엠티(주),251370,12-14,,228570,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
와이엠티(주),251370,12-16,,3085700,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
와이엠티(주),251370,12-12,,228570,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
와이엠티(주),251370,12-18,15950,7405200,1.18113E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
와이엠티(주),251370,12-19,28950,7405200,2.14381E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
와이엠티(주),251370,12-20,19900,14954978,2.97604E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
와이엠티(주),251370,12-17,40250,3702600,1.4903E+11,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
와이엠티(주),251370,12-15,,228570,0,제조업,  화학물질 및 화학제품 제조업; 의약품 제외,    기초 화학물질 제조업
와토스코리아(주),79000,12-12,7300,4200000,30660000000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
와토스코리아(주),79000,12-13,7210,4550000,32805500000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
와토스코리아(주),79000,12-14,11800,5200000,61360000000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
와토스코리아(주),79000,12-15,10600,5700000,60420000000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
와토스코리아(주),79000,12-11,8700,3850000,33495000000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
와토스코리아(주),79000,12-17,6460,6800000,43928000000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
와토스코리아(주),79000,12-10,7720,3500000,27020000000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
와토스코리아(주),79000,12-19,5540,7200000,39888000000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
와토스코리아(주),79000,12-20,5480,7200000,39456000000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
와토스코리아(주),79000,12-16,8180,6300000,51534000000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
와토스코리아(주),79000,12-18,5720,7200000,41184000000,제조업,  고무 및 플라스틱제품 제조업,    플라스틱제품 제조업
우리바이오(주),82850,12-12,4965,41452323,2.05811E+11,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리바이오(주),82850,12-13,2885,41452323,1.1959E+11,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리바이오(주),82850,12-14,1835,41452323,76065012705,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리바이오(주),82850,12-15,2700,41452323,1.11921E+11,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리바이오(주),82850,12-16,1570,41518621,65184234970,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리바이오(주),82850,12-17,1415,41518621,58748848715,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리바이오(주),82850,12-18,839,41518621,34834123019,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리바이오(주),82850,12-19,1120,44917878,50308023360,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리바이오(주),82850,12-20,6150,44917878,2.76245E+11,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리바이오(주),82850,12-10,6910,41452323,2.86436E+11,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리바이오(주),82850,12-11,4550,41452323,1.88608E+11,제조업,  전기장비 제조업,    전구 및 조명장치 제조업
우리산업(주),215360,12-17,35100,9132163,3.20539E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업(주),215360,12-18,36350,9132163,3.31954E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업(주),215360,12-19,20400,9132163,1.86296E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업(주),215360,12-20,23800,9132163,2.17345E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업(주),215360,12-16,23150,9132163,2.1141E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업(주),215360,12-15,28000,9132163,2.55701E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-12,3560,14348961,51082301160,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-13,10600,15649351,1.65883E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-14,10150,15649351,1.58841E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-15,12000,18887341,2.26648E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-11,5340,13015959,69505221060,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-17,7000,18887341,1.32211E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-10,2870,12155430,34886084100,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-19,3010,18887341,56850896410,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-20,5760,18887341,1.08791E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-16,7190,18887341,1.358E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리산업홀딩스(주),72470,12-18,6210,18887341,1.1729E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우리손에프앤지농업회사법인(주),73560,12-11,,5724000,0,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리손에프앤지농업회사법인(주),73560,12-13,,3724000,0,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리손에프앤지농업회사법인(주),73560,12-14,,3724000,0,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리손에프앤지농업회사법인(주),73560,12-15,,51599220,0,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리손에프앤지농업회사법인(주),73560,12-16,2320,69237643,1.60631E+11,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리손에프앤지농업회사법인(주),73560,12-17,2350,69237643,1.62708E+11,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리손에프앤지농업회사법인(주),73560,12-18,1575,69237643,1.09049E+11,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리손에프앤지농업회사법인(주),73560,12-19,2020,69237643,1.3986E+11,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리손에프앤지농업회사법인(주),73560,12-20,1990,69237643,1.37783E+11,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리손에프앤지농업회사법인(주),73560,12-10,,6224000,0,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리손에프앤지농업회사법인(주),73560,12-12,,5724000,0,제조업,  식료품 제조업,"    도축, 육류 가공 및 저장 처리업"
우리엔터프라이즈(주),37400,12-12,2245,23814000,53462430000,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리엔터프라이즈(주),37400,12-11,2985,12600000,37611000000,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리엔터프라이즈(주),37400,12-14,1630,23814000,38816820000,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리엔터프라이즈(주),37400,12-15,3510,24923346,87480944460,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리엔터프라이즈(주),37400,12-16,2120,24923346,52837493520,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리엔터프라이즈(주),37400,12-17,1635,24923346,40749670710,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리엔터프라이즈(주),37400,12-10,4350,12600000,54810000000,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리엔터프라이즈(주),37400,12-19,1220,24923346,30406482120,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리엔터프라이즈(주),37400,12-20,2080,24923346,51840559680,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리엔터프라이즈(주),37400,12-18,1020,24923346,25421812920,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리엔터프라이즈(주),37400,12-13,2145,23814000,51081030000,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
우리이앤엘(주),153490,12-12,,23000000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우리이앤엘(주),153490,12-13,3800,32000000,1.216E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우리이앤엘(주),153490,12-14,2160,32000000,69120000000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우리이앤엘(주),153490,12-15,1460,32000000,46720000000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우리이앤엘(주),153490,12-16,1480,49900000,73852000000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우리이앤엘(주),153490,12-17,1035,49900000,51646500000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우리이앤엘(주),153490,12-18,698,49900000,34830200000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우리이앤엘(주),153490,12-19,1075,49900000,53642500000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우리이앤엘(주),153490,12-20,1550,49900000,77345000000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우리이앤엘(주),153490,12-11,,23000000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우리이앤엘(주),153490,12-10,,23000000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    반도체 제조업
우림피티에스(주),101170,12-12,7690,9000000,69210000000,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우림피티에스(주),101170,12-13,6170,13500000,83295000000,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우림피티에스(주),101170,12-14,4400,13500000,59400000000,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우림피티에스(주),101170,12-15,3975,13500000,53662500000,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우림피티에스(주),101170,12-11,7580,9000000,68220000000,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우림피티에스(주),101170,12-17,4050,13500000,54675000000,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우림피티에스(주),101170,12-18,3690,13500000,49815000000,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우림피티에스(주),101170,12-19,3165,13500000,42727500000,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우림피티에스(주),101170,12-20,5030,13500000,67905000000,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우림피티에스(주),101170,12-10,8290,9000000,74610000000,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우림피티에스(주),101170,12-16,8270,13500000,1.11645E+11,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
우수AMS(주),66590,12-12,1335,15993932,21351899220,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우수AMS(주),66590,12-11,1180,15993932,18872839760,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우수AMS(주),66590,12-14,1850,16994599,31440008150,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우수AMS(주),66590,12-15,2895,16994599,49199364105,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우수AMS(주),66590,12-16,3770,23594599,88951638230,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우수AMS(주),66590,12-17,2435,24694303,60130627805,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우수AMS(주),66590,12-18,3710,24694303,91615864130,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우수AMS(주),66590,12-19,3080,24694303,76058453240,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우수AMS(주),66590,12-20,8540,35379400,3.0214E+11,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우수AMS(주),66590,12-10,1175,15160600,17813705000,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우수AMS(주),66590,12-13,1720,15993932,27509563040,제조업,  자동차 및 트레일러 제조업,    자동차 신품 부품 제조업
우원개발(주),46940,12-12,1700,14650592,24906006400,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
우원개발(주),46940,12-13,1830,14650592,26810583360,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
우원개발(주),46940,12-14,1715,14650592,25125765280,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
우원개발(주),46940,12-15,5760,14650592,84387409920,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
우원개발(주),46940,12-16,4475,14650592,65561399200,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
우원개발(주),46940,12-17,3755,14650592,55012972960,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
우원개발(주),46940,12-18,4030,16399472,66089872160,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
우원개발(주),46940,12-19,6940,17827681,1.23724E+11,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
우원개발(주),46940,12-20,6290,18074350,1.13688E+11,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
우원개발(주),46940,12-10,1455,14650592,21316611360,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
우원개발(주),46940,12-11,903,14650592,13229484576,건설업,  전문직별 공사업,    기반조성 및 시설물 축조관련 전문공사업
원풍물산(주),8290,12-12,790,29827616,23563816640,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
원풍물산(주),8290,12-13,1115,32107893,35800300695,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
원풍물산(주),8290,12-14,1900,33626104,63889597600,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
원풍물산(주),8290,12-15,6150,36237338,2.2286E+11,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
원풍물산(주),8290,12-10,1645,11396940,18747966300,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
원풍물산(주),8290,12-17,3315,38391781,1.27269E+11,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
원풍물산(주),8290,12-18,3070,38391781,1.17863E+11,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
원풍물산(주),8290,12-19,3385,40693679,1.37748E+11,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
원풍물산(주),8290,12-20,2500,40693679,1.01734E+11,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
원풍물산(주),8290,12-16,3915,36848572,1.44262E+11,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
원풍물산(주),8290,12-11,1125,14460088,16267599000,제조업,"  의복, 의복 액세서리 및 모피제품 제조업",    봉제의복 제조업
웹케시(주),53580,12-12,,5409000,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
웹케시(주),53580,12-13,,5409000,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
웹케시(주),53580,12-14,,5409000,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
웹케시(주),53580,12-15,,5631222,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
웹케시(주),53580,12-11,,6010000,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
웹케시(주),53580,12-17,,5631222,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
웹케시(주),53580,12-18,,5631222,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
웹케시(주),53580,12-19,42850,6763655,2.89823E+11,정보통신업,  출판업,    소프트웨어 개발 및 공급업
웹케시(주),53580,12-20,71600,6763655,4.84278E+11,정보통신업,  출판업,    소프트웨어 개발 및 공급업
웹케시(주),53580,12-16,,5631222,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
웹케시(주),53580,12-10,,6010000,0,정보통신업,  출판업,    소프트웨어 개발 및 공급업
위즈코프(주),38620,12-12,648,27402808,17757019584,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
위즈코프(주),38620,12-13,700,27402808,19181965600,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
위즈코프(주),38620,12-14,734,27402808,20113661072,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
위즈코프(주),38620,12-11,755,27402808,20689120040,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
위즈코프(주),38620,12-16,1360,33554897,45634659920,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
위즈코프(주),38620,12-17,1480,35562929,52633134920,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
위즈코프(주),38620,12-18,1140,37157072,42359062080,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
위즈코프(주),38620,12-19,1115,38830772,43296310780,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
위즈코프(주),38620,12-20,1425,38830772,55333850100,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
위즈코프(주),38620,12-15,2335,31418865,73363049775,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
위즈코프(주),38620,12-10,965,27402808,26443709720,도매 및 소매업,  소매업; 자동차 제외,    연료 소매업
윈텍(주),320000,12-20,3000,18499148,55497444000,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
윈텍(주),320000,12-19,2075,,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
윙입푸드홀딩스,900340,12-20,1430,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
윙입푸드홀딩스,900340,12-19,2145,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
윙입푸드홀딩스,900340,12-18,1395,,0,"전문, 과학 및 기술 서비스업",  전문 서비스업,    회사 본부 및 경영 컨설팅 서비스업
유네코(주),64510,12-12,,6780000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유네코(주),64510,12-13,,6780000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유네코(주),64510,12-14,,6780000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유네코(주),64510,12-15,,6780000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유네코(주),64510,12-16,,7457966,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유네코(주),64510,12-17,,9748340,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유네코(주),64510,12-18,11050,12659207,1.39884E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유네코(주),64510,12-19,4475,13361083,59790846425,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유네코(주),64510,12-20,1525,26691608,40704702200,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유네코(주),64510,12-11,,6780000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유네코(주),64510,12-10,,6780000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-12,1655,10939325,18104582875,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-13,2190,11469826,25118918940,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-14,1955,14254964,27868454620,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-15,12850,15770863,2.02656E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-10,2320,10939325,25379234000,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-17,6280,30664223,1.92571E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-18,3235,30664223,99198761405,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-19,5430,30664223,1.66507E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-20,8570,30664223,2.62792E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-11,1480,10939325,16190201000,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니셈(주),36200,12-16,6300,30664223,1.93185E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
유니슨(주),18000,12-12,6850,41854738,2.86705E+11,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유니슨(주),18000,12-13,2530,41854738,1.05892E+11,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유니슨(주),18000,12-14,2630,41854738,1.10078E+11,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유니슨(주),18000,12-15,1475,57854738,85335738550,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유니슨(주),18000,12-11,8000,29254070,2.34033E+11,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유니슨(주),18000,12-17,4005,76102910,3.04792E+11,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유니슨(주),18000,12-18,1575,93600606,1.47421E+11,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유니슨(주),18000,12-19,1005,93600606,94068609030,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유니슨(주),18000,12-20,4900,121239301,5.94073E+11,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유니슨(주),18000,12-16,1420,65184420,92561876400,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유니슨(주),18000,12-10,6290,23319183,1.46678E+11,제조업,  기타 기계 및 장비 제조업,    일반 목적용 기계 제조업
유비벨록스(주),89850,12-11,29850,5515961,1.64651E+11,정보통신업,  출판업,    소프트웨어 개발 및 공급업
