회사명,거래소코드,회계년도,종가(원),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),시총
동화기업(주),25900,12-21,98800,20201177,1.99588E+12
디아이티(주),110990,12-21,9360,18900000,1.76904E+11
디아이티(주),110990,12-21,9360,18900000,1.76904E+11
디엑스앤브이엑스(주),180400,12-21,7740,28692885,2.22083E+11
디엑스앤브이엑스(주),180400,12-21,7740,28692885,2.22083E+11
디엑스앤브이엑스(주),180400,12-21,7740,0,0
디와이씨(주),310870,12-21,2700,20107271,54289631700
디와이씨(주),310870,12-21,2700,20107271,54289631700
디와이피엔에프(주),104460,12-21,40000,10713625,4.28545E+11
디와이피엔에프(주),104460,12-21,40000,10713625,4.28545E+11
디젠스(주),113810,12-21,909,32628051,29658898359
디젠스(주),113810,12-21,909,32628051,29658898359
디케이락(주),105740,12-21,10850,8449912,91681545200
디케이락(주),105740,12-21,10850,8449912,91681545200
라온시큐어(주),42510,12-21,3990,38666746,1.5428E+11
라온시큐어(주),42510,12-21,3990,38666746,1.5428E+11
라온피플(주),300120,12-21,18550,10554156,1.9578E+11
라온피플(주),300120,12-21,18550,10554156,1.9578E+11
램테크놀러지(주),171010,12-21,8600,13644858,1.17346E+11
램테크놀러지(주),171010,12-21,8600,222024,1909406400
램테크놀러지(주),171010,12-21,8600,13422834,1.15436E+11
레이저쎌(주),412350,12-21,,,0
로스웰인터내셔널유한회사,900260,12-21,347,180156443,62514285721
로스웰인터내셔널유한회사,900260,12-21,347,180156443,62514285721
로체시스템즈(주),71280,12-21,6090,15296603,93156312270
로체시스템즈(주),71280,12-21,6090,15296603,93156312270
리노공업(주),58470,12-21,198300,15242370,3.02256E+12
리노공업(주),58470,12-21,198300,15242370,3.02256E+12
마이크로로봇(주),182690,12-21,1440,21163148,30474933120
마이크로로봇(주),182690,12-21,1440,21163148,30474933120
마이크로로봇(주),182690,12-21,1440,0,0
매일유업(주),267980,12-21,68700,7843638,5.38858E+11
매일유업(주),267980,12-21,68700,7843638,5.38858E+11
매일홀딩스(주),5990,12-21,9150,13718304,1.25522E+11
매일홀딩스(주),5990,12-21,9150,13718304,1.25522E+11
메가스터디(주),72870,12-21,13350,11920959,1.59145E+11
메가스터디(주),72870,12-21,13350,11920959,1.59145E+11
메가스터디(주),72870,12-21,13350,0,0
메가스터디교육(주),215200,12-21,82400,0,0
메가스터디교육(주),215200,12-21,82400,11861880,9.77419E+11
메가스터디교육(주),215200,12-21,82400,11861880,9.77419E+11
메가엠디(주),133750,12-21,4500,23407077,1.05332E+11
메가엠디(주),133750,12-21,4500,23407077,1.05332E+11
메디앙스(주),14100,12-21,6200,11800000,73160000000
메디앙스(주),14100,12-21,6200,11800000,73160000000
메디포스트(주),78160,12-21,21400,16264194,3.48054E+11
메디포스트(주),78160,12-21,21400,16264194,3.48054E+11
명성티엔에스(주),257370,12-21,9210,6440809,59319850890
명성티엔에스(주),257370,12-21,9210,6440809,59319850890
모바일어플라이언스(주),87260,12-21,4130,32462446,1.3407E+11
모바일어플라이언스(주),87260,12-21,4130,32462446,1.3407E+11
모트렉스(주),118990,12-21,6560,40788772,2.67574E+11
모트렉스(주),118990,12-21,6560,0,0
모트렉스(주),118990,12-21,6560,40788772,2.67574E+11
무림에스피(주),1810,12-21,3205,22137500,70950687500
무림에스피(주),1810,12-21,3205,22137500,70950687500
미디어젠(주),279600,12-21,16050,4684781,75190735050
미디어젠(주),279600,12-21,16050,4684781,75190735050
미래나노텍(주),95500,12-21,8330,0,0
미래나노텍(주),95500,12-21,8330,31009999,2.58313E+11
미래나노텍(주),95500,12-21,8330,31009999,2.58313E+11
미래오토스,176440,12-21,1920,85739345,1.6462E+11
미래오토스,176440,12-21,1920,85739345,1.6462E+11
미스터블루(주),207760,12-21,9130,24761635,2.26074E+11
미스터블루(주),207760,12-21,9130,24761635,2.26074E+11
미투젠(유),950190,12-21,23450,13579892,3.18448E+11
미투젠(유),950190,12-21,23450,13579892,3.18448E+11
바디텍메드(주),206640,12-21,16800,23486560,3.94574E+11
바디텍메드(주),206640,12-21,16800,23486560,3.94574E+11
바이오플러스(주),99430,12-21,27500,14363528,3.94997E+11
바이오플러스(주),99430,12-21,27500,14363528,3.94997E+11
바이오플러스(주),99430,12-21,27500,0,0
바이온(주),32980,12-21,1095,66900777,73256350815
바이온(주),32980,12-21,1095,66900777,73256350815
바이옵트로(주),222160,3-21,,715800,0
바이옵트로(주),222160,3-21,,6353126,0
바이옵트로(주),222160,3-21,,5637326,0
바이젠셀(주),308080,12-21,36850,0,0
바이젠셀(주),308080,12-21,36850,9442220,3.47946E+11
바이젠셀(주),308080,12-21,36850,9442220,3.47946E+11
범한퓨얼셀(주),382900,12-21,,,0
베뉴지(주),19010,12-21,2180,48200000,1.05076E+11
베뉴지(주),19010,12-21,2180,48200000,1.05076E+11
보로노이(주),310210,12-21,,,0
보성파워텍(주),6910,12-21,3405,49129824,1.67287E+11
보성파워텍(주),6910,12-21,3405,49129824,1.67287E+11
브레인즈컴퍼니(주),99390,12-21,29450,4108796,1.21004E+11
브레인즈컴퍼니(주),99390,12-21,29450,4108796,1.21004E+11
브릿지바이오테라퓨틱스(주),288330,12-21,14200,0,0
브릿지바이오테라퓨틱스(주),288330,12-21,14200,19707425,2.79845E+11
브릿지바이오테라퓨틱스(주),288330,12-21,14200,19707425,2.79845E+11
비나텍(주),126340,12-21,48100,5213207,2.50755E+11
비나텍(주),126340,12-21,48100,0,0
비나텍(주),126340,12-21,48100,5213207,2.50755E+11
비디아이(주),148140,12-21,1280,32251424,41281822720
비디아이(주),148140,12-21,1280,32251424,41281822720
비디아이(주),148140,12-21,1280,0,0
비비씨(주),318410,12-21,14100,5555243,78328926300
비비씨(주),318410,12-21,14100,5555243,78328926300
비비씨(주),318410,12-21,14100,0,0
비씨엔씨(주),146320,12-21,,9792923,0
비씨엔씨(주),146320,12-21,,9792923,0
비에이치아이(주),83650,12-21,4120,26000000,1.0712E+11
비에이치아이(주),83650,12-21,4120,26000000,1.0712E+11
비플라이소프트(주),148780,12-21,,5465145,0
비플라이소프트(주),148780,12-21,,215827,0
비플라이소프트(주),148780,12-21,,5249318,0
빛샘전자(주),72950,12-21,8100,6230859,50469957900
빛샘전자(주),72950,12-21,8100,6230859,50469957900
삼강엠앤티(주),100090,12-21,21400,36574368,7.82691E+11
삼강엠앤티(주),100090,12-21,21400,36574368,7.82691E+11
삼륭물산(주),14970,12-21,7010,15125000,1.06026E+11
삼륭물산(주),14970,12-21,7010,15125000,1.06026E+11
삼목에스폼(주),18310,12-21,13850,14700000,2.03595E+11
삼목에스폼(주),18310,12-21,13850,14700000,2.03595E+11
삼보모터스(주),53700,12-21,5770,18823896,1.08614E+11
삼보모터스(주),53700,12-21,5770,18823896,1.08614E+11
삼보산업(주),9620,12-21,1520,45255561,68788452720
삼보산업(주),9620,12-21,1520,45255561,68788452720
삼아제약(주),9300,12-21,19350,6370000,1.2326E+11
삼아제약(주),9300,12-21,19350,6370000,1.2326E+11
삼영엠텍(주),54540,12-21,4480,13000000,58240000000
삼영엠텍(주),54540,12-21,4480,13000000,58240000000
삼영이엔씨(주),65570,12-21,7650,10794010,82574176500
삼영이엔씨(주),65570,12-21,7650,10794010,82574176500
삼지전자(주),37460,12-21,12250,16318522,1.99902E+11
삼지전자(주),37460,12-21,12250,16318522,1.99902E+11
삼천당제약(주),250,12-21,43350,22768041,9.86995E+11
삼천당제약(주),250,12-21,43350,22768041,9.86995E+11
삼천리자전거(주),24950,12-21,10750,13273577,1.42691E+11
삼천리자전거(주),24950,12-21,10750,13273577,1.42691E+11
삼현철강(주),17480,12-21,5670,15702890,89035386300
삼현철강(주),17480,12-21,5670,15702890,89035386300
상신이디피(주),91580,12-21,15600,13520835,2.10925E+11
상신이디피(주),91580,12-21,15600,13520835,2.10925E+11
상신전자(주),263810,12-21,4190,14244718,59685368420
상신전자(주),263810,12-21,4190,14244718,59685368420
서암기계공업(주),100660,12-21,5150,12600000,64890000000
서암기계공업(주),100660,12-21,5150,12600000,64890000000
서울바이오시스(주),92190,12-21,13250,38223653,5.06463E+11
서울바이오시스(주),92190,12-21,13250,38223653,5.06463E+11
서울반도체(주),46890,12-21,15400,58305400,8.97903E+11
서울반도체(주),46890,12-21,15400,58305400,8.97903E+11
서울전자통신(주),27040,12-21,765,69588847,53235467955
서울전자통신(주),27040,12-21,765,69588847,53235467955
서호전기(주),65710,12-21,20900,5150000,1.07635E+11
서호전기(주),65710,12-21,20900,5150000,1.07635E+11
선진뷰티사이언스(주),86710,12-21,14100,0,0
선진뷰티사이언스(주),86710,12-21,14100,6115650,86230665000
선진뷰티사이언스(주),86710,12-21,14100,6115650,86230665000
성우전자(주),81580,12-21,3890,15508143,60326676270
성우전자(주),81580,12-21,3890,15508143,60326676270
성우테크론(주),45300,12-21,5420,9586649,51959637580
성우테크론(주),45300,12-21,5420,9586649,51959637580
성호전자(주),43260,12-21,1595,53405384,85181587480
성호전자(주),43260,12-21,1595,53405384,85181587480
세명전기공업(주),17510,12-21,4350,15246000,66320100000
세명전기공업(주),17510,12-21,4350,15246000,66320100000
세종텔레콤(주),36630,12-21,592,596000000,3.52832E+11
세종텔레콤(주),36630,12-21,592,596000000,3.52832E+11
세틀뱅크(주),234340,12-21,31850,0,0
세틀뱅크(주),234340,12-21,31850,9453000,3.01078E+11
세틀뱅크(주),234340,12-21,31850,9453000,3.01078E+11
소니드(주),60230,12-21,1375,0,0
소니드(주),60230,12-21,1375,86644077,1.19136E+11
소니드(주),60230,12-21,1375,86644077,1.19136E+11
소프트캠프(주),258790,12-21,3025,0,0
소프트캠프(주),258790,12-21,3025,24991284,75598634100
소프트캠프(주),258790,12-21,3025,24991284,75598634100
솔브레인(주),357780,12-21,278500,7778566,2.16633E+12
솔브레인(주),357780,12-21,278500,7778566,2.16633E+12
솔브레인홀딩스(주),36830,12-21,34600,20964056,7.25356E+11
솔브레인홀딩스(주),36830,12-21,34600,20964056,7.25356E+11
스튜디오드래곤(주),253450,12-21,91000,30014185,2.73129E+12
스튜디오드래곤(주),253450,12-21,91000,30014185,2.73129E+12
시그네틱스(주),33170,12-21,2520,0,0
시그네틱스(주),33170,12-21,2520,85728319,2.16035E+11
시그네틱스(주),33170,12-21,2520,85728319,2.16035E+11
신라섬유(주),1000,12-21,2255,24277540,54745852700
신라섬유(주),1000,12-21,2255,24277540,54745852700
신라에스지(주),25870,12-21,12200,4000000,48800000000
신라에스지(주),25870,12-21,12200,4000000,48800000000
신라젠(주),215600,12-21,12100,102867125,1.24469E+12
신라젠(주),215600,12-21,12100,102867125,1.24469E+12
신성델타테크(주),65350,12-21,16600,27483948,4.56234E+11
신성델타테크(주),65350,12-21,16600,27483948,4.56234E+11
신신제약(주),2800,12-21,6450,15170500,97849725000
신신제약(주),2800,12-21,6450,15170500,97849725000
신원종합개발(주),17000,12-21,11750,11668027,1.37099E+11
신원종합개발(주),17000,12-21,11750,11668027,1.37099E+11
신일제약(주),12790,12-21,11700,11217186,1.31241E+11
신일제약(주),12790,12-21,11700,11217186,1.31241E+11
신화인터텍(주),56700,12-21,3055,29135091,89007703005
신화인터텍(주),56700,12-21,3055,29135091,89007703005
신흥에스이씨(주),243840,12-21,63000,7763229,4.89083E+11
신흥에스이씨(주),243840,12-21,63000,9101917,5.73421E+11
신흥에스이씨(주),243840,12-21,63000,1338688,84337344000
쌍용정보통신(주),10280,12-21,952,63964034,60893760368
쌍용정보통신(주),10280,12-21,952,63964034,60893760368
씨비아이(주),13720,12-21,3305,55837092,1.84542E+11
씨비아이(주),13720,12-21,3305,55837092,1.84542E+11
씨아이에스(주),222080,12-21,14400,61437486,8.847E+11
씨아이에스(주),222080,12-21,14400,61437486,8.847E+11
씨앤지하이테크(주),264660,12-21,13800,0,0
씨앤지하이테크(주),264660,12-21,13800,8405480,1.15996E+11
씨앤지하이테크(주),264660,12-21,13800,8405480,1.15996E+11
씨앤티85(주),56730,12-21,1550,70703912,1.09591E+11
씨앤티85(주),56730,12-21,1550,70703912,1.09591E+11
씨에스베어링(주),297090,12-21,18250,9580400,1.74842E+11
씨에스베어링(주),297090,12-21,18250,0,0
씨에스베어링(주),297090,12-21,18250,9580400,1.74842E+11
씨유테크(주),376290,12-21,7070,17657500,1.24839E+11
씨유테크(주),376290,12-21,7070,17657500,1.24839E+11
씨제이바이오사이언스(주),311690,12-21,48700,5873672,2.86048E+11
씨제이바이오사이언스(주),311690,12-21,48700,0,0
씨제이바이오사이언스(주),311690,12-21,48700,5873672,2.86048E+11
씨제이프레시웨이(주),51500,12-21,28750,11871586,3.41308E+11
씨제이프레시웨이(주),51500,12-21,28750,11871586,3.41308E+11
씨케이에이치푸드앤헬스리미티드,900120,6-21,323,116745963,37708946049
씨케이에이치푸드앤헬스리미티드,900120,6-21,323,116745963,37708946049
씨큐브(주),101240,12-21,6890,10138184,69852087760
씨큐브(주),101240,12-21,6890,10138184,69852087760
아미코젠(주),92040,12-21,31750,19751708,6.27117E+11
아미코젠(주),92040,12-21,31750,19751708,6.27117E+11
아비코전자(주),36010,12-21,12300,13292934,1.63503E+11
아비코전자(주),36010,12-21,12300,13292934,1.63503E+11
아이디피(주),332370,12-21,7810,6636863,51833900030
아이디피(주),332370,12-21,7810,6636863,51833900030
아이쓰리시스템(주),214430,12-21,19450,7106760,1.38226E+11
아이쓰리시스템(주),214430,12-21,19450,0,0
아이쓰리시스템(주),214430,12-21,19450,7106760,1.38226E+11
아이원스(주),114810,12-21,10550,25503174,2.69058E+11
아이원스(주),114810,12-21,10550,25503174,2.69058E+11
아이진(주),185490,12-21,19100,21409478,4.08921E+11
아이진(주),185490,12-21,19100,21409478,4.08921E+11
아이큐어(주),175250,12-21,18200,0,0
아이큐어(주),175250,12-21,18200,18892263,3.43839E+11
아이큐어(주),175250,12-21,18200,18892263,3.43839E+11
아이크래프트(주),52460,12-21,4425,14607936,64640116800
아이크래프트(주),52460,12-21,4425,14607936,64640116800
아이텍(주),119830,12-21,9280,18896166,1.75356E+11
아이텍(주),119830,12-21,9280,18896166,1.75356E+11
아진산업(주),13310,12-21,3200,0,0
아진산업(주),13310,12-21,3200,38806582,1.24181E+11
아진산업(주),13310,12-21,3200,38806582,1.24181E+11
안국약품(주),1540,12-21,10700,13042420,1.39554E+11
안국약품(주),1540,12-21,10700,13042420,1.39554E+11
알리코제약(주),260660,12-21,7680,15327021,1.17712E+11
알리코제약(주),260660,12-21,7680,15327021,1.17712E+11
알서포트(주),131370,12-21,7970,53267083,4.24539E+11
알서포트(주),131370,12-21,7970,0,0
알서포트(주),131370,12-21,7970,53267083,4.24539E+11
알에스오토메이션(주),140670,12-21,14200,9303140,1.32105E+11
알에스오토메이션(주),140670,12-21,14200,9303140,1.32105E+11
알에스오토메이션(주),140670,12-21,14200,0,0
알에프머트리얼즈(주),327260,12-21,14700,8047697,1.18301E+11
알에프머트리얼즈(주),327260,12-21,14700,8047697,1.18301E+11
알에프에이치아이씨(주),218410,12-21,35650,26664397,9.50586E+11
알에프에이치아이씨(주),218410,12-21,35650,26664397,9.50586E+11
압타바이오(주),293780,12-21,37200,22196466,8.25709E+11
압타바이오(주),293780,12-21,37200,22196466,8.25709E+11
애니젠(주),196300,12-21,15350,5602556,85999234600
애니젠(주),196300,12-21,15350,5602556,85999234600
애니젠(주),196300,12-21,15350,0,0
애머릿지코퍼레이션,900100,12-21,3585,31249629,1.1203E+11
애머릿지코퍼레이션,900100,12-21,3585,31249629,1.1203E+11
앱클론(주),174900,12-21,17700,15278069,2.70422E+11
앱클론(주),174900,12-21,17700,15278069,2.70422E+11
앱클론(주),174900,12-21,17700,0,0
어보브반도체(주),102120,12-21,14250,17459653,2.488E+11
어보브반도체(주),102120,12-21,14250,17459653,2.488E+11
에디슨이노(주),56090,12-21,4925,0,0
에디슨이노(주),56090,12-21,4925,9319483,45898453775
에디슨이노(주),56090,12-21,4925,9319483,45898453775
에브리봇(주),270660,12-21,39500,6095671,2.40779E+11
에브리봇(주),270660,12-21,39500,6095671,2.40779E+11
에브리봇(주),270660,12-21,39500,0,0
에스넷시스템(주),38680,12-21,8730,16075215,1.40337E+11
에스넷시스템(주),38680,12-21,8730,16075215,1.40337E+11
에스디엔(주),99220,12-21,1915,53169438,1.01819E+11
에스디엔(주),99220,12-21,1915,53169438,1.01819E+11
에스맥(주),97780,12-21,988,283520250,2.80118E+11
에스맥(주),97780,12-21,988,283520250,2.80118E+11
에스비더블유생명과학(주),151910,12-21,5750,148625347,8.54596E+11
에스비더블유생명과학(주),151910,12-21,5750,0,0
에스비더블유생명과학(주),151910,12-21,5750,148625347,8.54596E+11
에스비아이핀테크솔루션즈(주),950110,3-21,9230,24048040,2.21963E+11
에스비아이핀테크솔루션즈(주),950110,3-21,9230,24048040,2.21963E+11
에스씨아이평가정보(주),36120,12-21,3335,35500000,1.18393E+11
에스씨아이평가정보(주),36120,12-21,3335,35500000,1.18393E+11
에스씨엠생명과학(주),298060,12-21,19450,12021854,2.33825E+11
에스씨엠생명과학(주),298060,12-21,19450,12021854,2.33825E+11
에스씨엠생명과학(주),298060,12-21,19450,0,0
에스엔유프리시젼(주),80000,12-21,3455,34322870,1.18586E+11
에스엔유프리시젼(주),80000,12-21,3455,34322870,1.18586E+11
에스엔케이폴리텍(주),91340,12-21,5780,11703721,67647507380
에스엔케이폴리텍(주),91340,12-21,5780,11703721,67647507380
에스와이(주),109610,12-21,3635,48907400,1.77778E+11
에스와이(주),109610,12-21,3635,48907400,1.77778E+11
에스지씨이테크건설(주),16250,12-21,62000,2024247,1.25503E+11
에스지씨이테크건설(주),16250,12-21,62000,2024247,1.25503E+11
에스지에이(주),49470,12-21,1035,52862249,54712427715
에스지에이(주),49470,12-21,1035,52862249,54712427715
에스지에이솔루션즈(주),184230,12-21,1220,46175806,56334483320
에스지에이솔루션즈(주),184230,12-21,1220,46175806,56334483320
에스지이(주),255220,12-21,2075,41340267,85781054025
에스지이(주),255220,12-21,2075,41340267,85781054025
에스텍(주),69510,12-21,9330,10910000,1.0179E+11
에스텍(주),69510,12-21,9330,10910000,1.0179E+11
에스트래픽(주),234300,12-21,5290,25948862,1.37269E+11
에스트래픽(주),234300,12-21,5290,25948862,1.37269E+11
에스트래픽(주),234300,12-21,5290,0,0
에스티팜(주),237690,12-21,139200,18808775,2.61818E+12
에스티팜(주),237690,12-21,139200,0,0
에스티팜(주),237690,12-21,139200,18808775,2.61818E+12
에스퓨얼셀(주),288620,12-21,27900,6874316,1.91793E+11
에스퓨얼셀(주),288620,12-21,27900,6874316,1.91793E+11
에이디엠코리아(주),187660,12-21,5940,21836250,1.29707E+11
에이디엠코리아(주),187660,12-21,5940,21836250,1.29707E+11
에이비엘바이오(주),298380,12-21,22100,0,0
에이비엘바이오(주),298380,12-21,22100,47123275,1.04142E+12
에이비엘바이오(주),298380,12-21,22100,47123275,1.04142E+12
에이비온(주),203400,12-21,14600,0,0
에이비온(주),203400,12-21,14600,18754137,2.7381E+11
에이비온(주),203400,12-21,14600,18754137,2.7381E+11
에이에프더블류(주),312610,12-21,6430,20256888,1.30252E+11
에이에프더블류(주),312610,12-21,6430,0,0
에이에프더블류(주),312610,12-21,6430,20256888,1.30252E+11
에이치비솔루션(주),297890,12-21,21800,16690289,3.63848E+11
에이치비솔루션(주),297890,12-21,21800,0,0
에이치비솔루션(주),297890,12-21,21800,16690289,3.63848E+11
에이치엘비(주),28300,12-21,34800,7188,250142400
에이치엘비(주),28300,12-21,34800,106610064,3.71003E+12
에이치엘비(주),28300,12-21,34800,106617252,3.71028E+12
에이치엘비생명과학(주),67630,12-21,12450,95498081,1.18895E+12
에이치엘비생명과학(주),67630,12-21,12450,95498081,1.18895E+12
에이치엘비제약(주),47920,12-21,13500,26098182,3.52325E+11
에이치엘비제약(주),47920,12-21,13500,26098182,3.52325E+11
에이치엘비제약(주),47920,12-21,13500,0,0
에이치엘비테라퓨틱스(주),115450,12-21,14150,0,0
에이치엘비테라퓨틱스(주),115450,12-21,14150,31335211,4.43393E+11
에이치엘비테라퓨틱스(주),115450,12-21,14150,31335211,4.43393E+11
에이치케이이노엔(주),195940,12-21,52500,0,0
에이치케이이노엔(주),195940,12-21,52500,28904499,1.51749E+12
에이치케이이노엔(주),195940,12-21,52500,28904499,1.51749E+12
에이테크솔루션(주),71670,12-21,16450,10000000,1.645E+11
에이테크솔루션(주),71670,12-21,16450,10000000,1.645E+11
에이피시스템(주),265520,12-21,25200,15281421,3.85092E+11
에이피시스템(주),265520,12-21,25200,15281421,3.85092E+11
에이피시스템(주),265520,12-21,25200,0,0
에이피에스홀딩스(주),54620,12-21,14850,20394221,3.02854E+11
에이피에스홀딩스(주),54620,12-21,14850,20394221,3.02854E+11
에이피에스홀딩스(주),54620,12-21,14850,0,0
에이피위성(주),211270,12-21,14500,15082304,2.18693E+11
에이피위성(주),211270,12-21,14500,15082304,2.18693E+11
에이피위성(주),211270,12-21,14500,0,0
에이피티씨(주),89970,12-21,22150,23700595,5.24968E+11
에이피티씨(주),89970,12-21,22150,23700595,5.24968E+11
에이피티씨(주),89970,12-21,22150,0,0
에코바이오홀딩스(주),38870,12-21,7220,11610994,83831376680
에코바이오홀딩스(주),38870,12-21,7220,11610994,83831376680
에코캡(주),128540,12-21,10200,14558800,1.485E+11
에코캡(주),128540,12-21,10200,14558800,1.485E+11
에코플라스틱(주),38110,12-21,2920,34169370,99774560400
에코플라스틱(주),38110,12-21,2920,34169370,99774560400
에프엔에스테크(주),83500,12-21,12900,0,0
에프엔에스테크(주),83500,12-21,12900,8385722,1.08176E+11
에프엔에스테크(주),83500,12-21,12900,8385722,1.08176E+11
엑스큐어(주),70300,12-21,4240,0,0
엑스큐어(주),70300,12-21,4240,7366074,31232153760
엑스큐어(주),70300,12-21,4240,7366074,31232153760
엔브이에이치코리아(주),67570,12-21,4275,32824712,1.40326E+11
엔브이에이치코리아(주),67570,12-21,4275,32824712,1.40326E+11
엔시트론(주),101400,12-21,1290,32295909,41661722610
엔시트론(주),101400,12-21,1290,32295909,41661722610
엔에이치엔한국사이버결제(주),60250,12-21,30350,36016415,1.0931E+12
엔에이치엔한국사이버결제(주),60250,12-21,30350,36016415,1.0931E+12
엘비세미콘(주),61970,12-21,13350,0,0
엘비세미콘(주),61970,12-21,13350,43784592,5.84524E+11
엘비세미콘(주),61970,12-21,13350,43784592,5.84524E+11
엘컴텍(주),37950,12-21,1290,84447519,1.08937E+11
엘컴텍(주),37950,12-21,1290,84447519,1.08937E+11
엘티씨(주),170920,12-21,11600,8019363,93024610800
엘티씨(주),170920,12-21,11600,0,0
엘티씨(주),170920,12-21,11600,8019363,93024610800
엠에프엠코리아(주),323230,12-21,1635,0,0
엠에프엠코리아(주),323230,12-21,1635,30271660,49494164100
엠에프엠코리아(주),323230,12-21,1635,30271660,49494164100
엠케이전자(주),33160,12-21,18500,21807689,4.03442E+11
엠케이전자(주),33160,12-21,18500,21807689,4.03442E+11
영신금속공업(주),7530,12-21,3110,19174452,59632545720
영신금속공업(주),7530,12-21,3110,19174452,59632545720
영풍정밀(주),36560,12-21,9060,15750000,1.42695E+11
영풍정밀(주),36560,12-21,9060,15750000,1.42695E+11
영화테크(주),265560,12-21,18250,10690180,1.95096E+11
영화테크(주),265560,12-21,18250,10690180,1.95096E+11
예스이십사(주),53280,12-21,8700,25000000,2.175E+11
예스이십사(주),53280,12-21,8700,25000000,2.175E+11
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,12-21,589,120337029,70878510081
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,12-21,589,120337029,70878510081
오로라월드(주),39830,12-21,9680,10762890,1.04185E+11
오로라월드(주),39830,12-21,9680,10762890,1.04185E+11
오상자이엘(주),53980,12-21,7350,17747882,1.30447E+11
오상자이엘(주),53980,12-21,7350,0,0
오상자이엘(주),53980,12-21,7350,17747882,1.30447E+11
오성첨단소재(주),52420,12-21,2530,72167316,1.82583E+11
오성첨단소재(주),52420,12-21,2530,72167316,1.82583E+11
오션브릿지(주),241790,12-21,16600,10002634,1.66044E+11
오션브릿지(주),241790,12-21,16600,10002634,1.66044E+11
오스템임플란트(주),48260,12-21,142700,14285717,2.03857E+12
오스템임플란트(주),48260,12-21,142700,14285717,2.03857E+12
오토앤(주),353590,12-21,,9911664,0
오토앤(주),353590,12-21,,9911664,0
올리패스(주),244460,12-21,9190,29556038,2.7162E+11
올리패스(주),244460,12-21,9190,26163573,2.40443E+11
올리패스(주),244460,12-21,9190,3392465,31176753350
올릭스(주),226950,12-21,41000,13703160,5.6183E+11
올릭스(주),226950,12-21,41000,13703160,5.6183E+11
옴니시스템(주),57540,12-21,2730,46449355,1.26807E+11
옴니시스템(주),57540,12-21,2730,46449355,1.26807E+11
옵티시스(주),109080,12-21,20200,5636000,1.13847E+11
옵티시스(주),109080,12-21,20200,5636000,1.13847E+11
와이더블유(주),51390,12-21,4210,11355368,47806099280
와이더블유(주),51390,12-21,4210,11355368,47806099280
와이아이케이(주),232140,12-21,6200,82045350,5.08681E+11
와이아이케이(주),232140,12-21,6200,82045350,5.08681E+11
와이엠씨(주),155650,12-21,7090,19974358,1.41618E+11
와이엠씨(주),155650,12-21,7090,19974358,1.41618E+11
와이엠티(주),251370,12-21,22600,14954978,3.37983E+11
와이엠티(주),251370,12-21,22600,0,0
와이엠티(주),251370,12-21,22600,14954978,3.37983E+11
와토스코리아(주),79000,12-21,6110,7200000,43992000000
와토스코리아(주),79000,12-21,6110,7200000,43992000000
우리바이오(주),82850,12-21,4460,46996578,2.09605E+11
우리바이오(주),82850,12-21,4460,46996578,2.09605E+11
우리산업(주),215360,12-21,20600,9132163,1.88123E+11
우리산업(주),215360,12-21,20600,9132163,1.88123E+11
우리산업홀딩스(주),72470,12-21,6590,18887341,1.24468E+11
우리산업홀딩스(주),72470,12-21,6590,18887341,1.24468E+11
우리손에프앤지농업회사법인(주),73560,12-21,2115,69237643,1.46438E+11
우리손에프앤지농업회사법인(주),73560,12-21,2115,69237643,1.46438E+11
우리엔터프라이즈(주),37400,12-21,2730,26223346,71589734580
우리엔터프라이즈(주),37400,12-21,2730,26223346,71589734580
우리이앤엘(주),153490,12-21,1680,51480000,86486400000
우리이앤엘(주),153490,12-21,1680,51480000,86486400000
우리이앤엘(주),153490,12-21,1680,0,0
우림피티에스(주),101170,12-21,4050,13500000,54675000000
우림피티에스(주),101170,12-21,4050,13500000,54675000000
우림피티에스(주),101170,12-21,4050,0,0
우수AMS(주),66590,12-21,4800,35732385,1.71515E+11
우수AMS(주),66590,12-21,4800,35732385,1.71515E+11
우원개발(주),46940,12-21,4860,18074350,87841341000
우원개발(주),46940,12-21,4860,18074350,87841341000
우진비앤지(주),18620,12-21,2100,28889293,60667515300
우진비앤지(주),18620,12-21,2100,28889293,60667515300
원풍물산(주),8290,12-21,1325,40693679,53919124675
원풍물산(주),8290,12-21,1325,40693679,53919124675
웹케시(주),53580,12-21,26750,0,0
웹케시(주),53580,12-21,26750,13786248,3.68782E+11
웹케시(주),53580,12-21,26750,13786248,3.68782E+11
위더스제약(주),330350,12-21,10500,13188622,1.38481E+11
위더스제약(주),330350,12-21,10500,13188622,1.38481E+11
위즈코프(주),38620,12-21,2410,63553440,1.53164E+11
위즈코프(주),38620,12-21,2410,63553440,1.53164E+11
윈텍(주),320000,12-21,2695,18499148,49855203860
윈텍(주),320000,12-21,2695,18499148,49855203860
윙입푸드홀딩스,900340,12-21,1125,47973428,53970106500
윙입푸드홀딩스,900340,12-21,1125,47973428,53970106500
유네코(주),64510,12-21,2750,0,0
유네코(주),64510,12-21,2750,10117010,27821777500
유네코(주),64510,12-21,2750,10117010,27821777500
유니셈(주),36200,12-21,14600,30664223,4.47698E+11
유니셈(주),36200,12-21,14600,30664223,4.47698E+11
